# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-54 UTC;878.00;878.00;0.00;156976.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-54 UTC;39244.00;0.00;32447.00;0.00;12046.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-54 UTC;54092936;11260964;17.23;25876;8705624;2079884;3.18;6548916;3923948;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-54 UTC;-1;31.91;0.00;1.13;0.88;0.00;66.08
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-55 UTC;44.00;44.00;0.00;8192.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-55 UTC;2048.00;0.00;404.00;0.00;518.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-55 UTC;54090020;11263880;17.24;25876;8708232;2120864;3.25;6552328;3924412;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-55 UTC;-1;17.60;0.00;0.25;0.12;0.00;82.02
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-56 UTC;2182.00;510.00;1672.00;91264.00;163792.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-56 UTC;22816.00;40948.00;112902.00;0.00;163698.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-56 UTC;54278548;11075352;16.95;25940;8728616;1878228;2.87;6393688;3892908;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-56 UTC;-1;32.88;0.00;3.50;1.75;0.00;61.88
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-57 UTC;31.00;31.00;0.00;5648.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-57 UTC;1412.00;0.00;2535.00;0.00;72969.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-57 UTC;54545960;10807940;16.54;25968;8728980;1650152;2.52;6122988;3897464;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-57 UTC;-1;22.21;0.00;1.38;0.00;0.00;76.41
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-58 UTC;1868.00;1868.00;0.00;340704.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-58 UTC;85176.00;0.00;248999.00;0.00;118023.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-58 UTC;53987296;11366604;17.39;26156;8813392;2101264;3.22;6749156;3828912;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-58 UTC;-1;39.60;0.00;7.64;1.75;0.00;51.00
sasa.cl.cam.ac.uk;1;2013-03-25 23-03-59 UTC;4.00;0.00;4.00;0.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-59 UTC;0.00;8.00;1785.00;0.00;2861.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-59 UTC;53983700;11370200;17.40;26176;8815412;2101264;3.22;6749152;3832432;sasa.cl.cam.ac.uk;1;2013-03-25 23-03-59 UTC;-1;15.64;0.00;0.25;0.00;0.00;84.11
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-00 UTC;50.00;50.00;0.00;9728.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-00 UTC;2432.00;0.00;117479.00;0.00;159996.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-00 UTC;54197412;11156488;17.07;26184;8816240;1911596;2.92;6553656;3814976;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-00 UTC;-1;21.10;0.00;2.75;0.12;0.00;76.03
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-01 UTC;1953.00;395.00;1558.00;73344.00;166544.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-01 UTC;18336.00;41636.00;13398.00;0.00;12013.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-01 UTC;54153344;11200556;17.14;26264;8835520;1911596;2.92;6596360;3814768;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-01 UTC;-1;31.79;0.00;1.00;0.88;0.00;66.33
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-02 UTC;312.00;290.00;22.00;56872.00;200.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-02 UTC;14100.00;36.00;113694.00;0.00;157600.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-02 UTC;54340676;11013224;16.85;26372;8849732;2101232;3.22;6455256;3771192;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-02 UTC;-1;23.12;0.00;2.76;0.63;0.00;73.49
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-03 UTC;2232.00;2232.00;0.00;395048.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-03 UTC;98880.00;0.00;141493.00;0.00;41132.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-03 UTC;53856628;11497272;17.59;26544;8948008;2101232;3.22;6962868;3744844;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-03 UTC;-1;38.62;0.00;3.88;1.88;0.00;55.62
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-04 UTC;101.00;56.00;45.00;10240.00;368.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-04 UTC;2560.00;64.00;2135.00;0.00;1062.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-04 UTC;53853132;11500768;17.60;26544;8950116;2142208;3.28;6966920;3745452;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-04 UTC;-1;18.27;0.00;0.13;0.13;0.00;81.48
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-05 UTC;472.00;468.00;4.00;86400.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-05 UTC;21600.00;8.00;133154.00;0.00;163266.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-05 UTC;53967992;11385908;17.42;26608;8968948;1959176;3.00;6883132;3713264;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-05 UTC;-1;34.29;0.00;3.13;0.50;0.00;62.08
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-06 UTC;2416.00;37.00;2379.00;6672.00;236056.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-06 UTC;1668.00;64900.00;3935.00;0.00;5659.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-06 UTC;53968068;11385832;17.42;26632;8972584;1991960;3.05;6878792;3718432;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-06 UTC;-1;21.20;0.00;0.25;0.88;0.00;77.67
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-07 UTC;2069.00;1403.00;666.00;267344.00;28632.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-07 UTC;66836.00;1272.00;238139.00;0.00;200698.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-07 UTC;53787652;11566248;17.70;26852;9039152;2107572;3.22;7131884;3645564;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-07 UTC;-1;30.49;0.00;6.40;1.25;0.00;61.86
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-08 UTC;695.00;695.00;0.00;117072.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-08 UTC;29268.00;0.00;17967.00;0.00;11943.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-08 UTC;53721944;11631956;17.80;26944;9067876;2107572;3.22;7187464;3652492;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-08 UTC;-1;29.57;0.00;3.38;0.75;0.00;66.29
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-09 UTC;57.00;57.00;0.00;10768.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-09 UTC;2692.00;0.00;122271.00;0.00;157213.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-09 UTC;53891344;11462556;17.54;26948;9070112;1987612;3.04;7040624;3633156;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-09 UTC;-1;20.38;0.00;2.39;0.13;0.00;77.11
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-10 UTC;609.00;609.00;0.00;106288.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-10 UTC;26572.00;0.00;23283.00;0.00;16499.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-10 UTC;53820956;11532944;17.65;27036;9097560;1987612;3.04;7121916;3620968;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-10 UTC;-1;36.80;0.00;1.25;0.63;0.00;61.33
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-11 UTC;52.00;48.00;4.00;8720.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-11 UTC;2180.00;8.00;2293.00;0.00;90535.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-11 UTC;54156872;11197028;17.13;27096;9098408;1682812;2.57;6778356;3628312;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-11 UTC;-1;21.90;0.00;0.88;0.13;0.00;77.10
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-12 UTC;3100.00;1969.00;1131.00;342304.00;130192.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-12 UTC;85576.00;32548.00;271378.00;0.00;136281.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-12 UTC;53596996;11756904;17.99;27292;9181928;2122824;3.25;7438816;3526836;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-12 UTC;-1;41.43;0.00;6.51;1.75;0.00;50.31
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-13 UTC;0.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-13 UTC;0.00;0.00;3155.00;0.00;6975.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-13 UTC;53597452;11756448;17.99;27324;9185392;2122824;3.25;7428120;3537336;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-13 UTC;-1;19.15;0.00;0.25;0.00;0.00;80.60
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-14 UTC;69.00;69.00;0.00;12816.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-14 UTC;3204.00;0.00;132324.00;0.00;159118.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-14 UTC;53750832;11603068;17.75;27340;9186484;2000228;3.06;7330664;3483744;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-14 UTC;-1;30.83;0.00;2.63;0.13;0.00;66.42
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-15 UTC;750.00;750.00;0.00;141712.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-15 UTC;35428.00;0.00;12265.00;0.00;11372.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-15 UTC;53691612;11662288;17.84;27432;9222396;2000228;3.06;7347348;3523096;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-15 UTC;-1;28.54;0.00;0.63;1.00;0.00;69.84
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-16 UTC;50.00;48.00;2.00;8720.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-16 UTC;2180.00;8.00;4282.00;0.00;137454.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-16 UTC;54205380;11148520;17.06;27492;9224160;1515380;2.32;6825188;3532128;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-16 UTC;-1;22.31;0.00;1.25;0.00;0.00;76.44
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-17 UTC;3889.00;1895.00;1994.00;333872.00;288960.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-17 UTC;83468.00;72240.00;255636.00;0.00;79981.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-17 UTC;53469068;11884832;18.19;27668;9306900;2137400;3.27;7661348;3430976;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-17 UTC;-1;42.43;0.00;6.01;2.88;0.00;48.69
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-18 UTC;0.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-18 UTC;0.00;0.00;2220.00;0.00;1308.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-18 UTC;53467448;11886452;18.19;27668;9307844;2137400;3.27;7662612;3432236;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-18 UTC;-1;13.02;0.00;3.00;0.00;0.00;83.98
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-19 UTC;522.00;522.00;0.00;102312.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-19 UTC;25360.00;0.00;146897.00;0.00;161368.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-19 UTC;53542428;11811472;18.07;27700;9330568;2050820;3.14;7645072;3375544;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-19 UTC;-1;36.86;0.00;3.99;0.75;0.00;58.41
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-20 UTC;236.00;236.00;0.00;37288.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-20 UTC;9540.00;0.00;10301.00;0.00;10300.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-20 UTC;53518672;11835228;18.11;27764;9343044;2050824;3.14;7645720;3398484;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-20 UTC;-1;24.38;0.00;0.62;0.38;0.00;74.62
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-21 UTC;65.00;65.00;0.00;11296.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-21 UTC;2824.00;0.00;2764.00;0.00;147961.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-21 UTC;54075344;11278556;17.26;27848;9345548;1523580;2.33;7079688;3407224;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-21 UTC;-1;24.03;0.00;0.88;0.13;0.00;74.97
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-22 UTC;3334.00;1842.00;1492.00;335504.00;176592.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-22 UTC;83876.00;44148.00;263422.00;0.00;83180.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-22 UTC;53344216;12009684;18.38;28012;9427880;2142896;3.28;7902364;3314208;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-22 UTC;-1;45.12;0.00;6.38;2.62;0.00;45.88
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-23 UTC;105.00;79.00;26.00;14864.00;232.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-23 UTC;3716.00;44.00;1635.00;0.00;1483.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-23 UTC;53335876;12018024;18.39;28028;9432416;2187560;3.35;7909852;3315556;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-23 UTC;-1;21.20;0.00;0.13;0.50;0.00;78.17
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-24 UTC;801.00;801.00;0.00;140048.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-24 UTC;35012.00;0.00;156538.00;0.00;173189.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-24 UTC;53392240;11961660;18.30;28132;9464368;2070680;3.17;7902072;3266656;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-24 UTC;-1;37.89;0.00;3.89;1.25;0.00;56.96
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-25 UTC;67.00;67.00;0.00;12816.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-25 UTC;3204.00;0.00;2698.00;0.00;5941.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-25 UTC;53389828;11964072;18.31;28168;9471024;2103464;3.22;7896732;3274860;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-25 UTC;-1;24.34;0.00;0.37;0.12;0.00;75.16
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-26 UTC;1488.00;1476.00;12.00;265968.00;1408.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-26 UTC;66492.00;352.00;246205.00;0.00;218136.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-26 UTC;53279208;12074692;18.48;28336;9536800;2169044;3.32;8066268;3215904;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-26 UTC;-1;30.03;0.00;6.03;1.13;0.00;62.81
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-27 UTC;2076.00;342.00;1734.00;57120.00;189536.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-27 UTC;14280.00;47384.00;20050.00;0.00;14342.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-27 UTC;53225732;12128168;18.56;28412;9552984;2169044;3.32;8151356;3183264;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-27 UTC;-1;33.75;0.00;1.50;3.12;0.00;61.62
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-28 UTC;93.00;93.00;0.00;17424.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-28 UTC;4356.00;0.00;4218.00;0.00;2256.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-28 UTC;53216824;12137076;18.57;28416;9557028;2206208;3.38;8160892;3183920;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-28 UTC;-1;21.25;0.00;3.00;0.12;0.00;75.62
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-29 UTC;630.00;626.00;4.00;104128.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-29 UTC;26032.00;8.00;173853.00;0.00;190708.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-29 UTC;53291556;12062344;18.46;28488;9582132;2081412;3.18;8153136;3114888;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-29 UTC;-1;39.07;0.00;3.89;0.63;0.00;56.41
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-30 UTC;77.00;77.00;0.00;14864.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-30 UTC;3716.00;0.00;2826.00;0.00;2518.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-30 UTC;53286240;12067660;18.47;28504;9586800;2138784;3.27;8157224;3117456;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-30 UTC;-1;19.57;0.00;0.13;0.13;0.00;80.18
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-31 UTC;1421.00;1421.00;0.00;265824.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-31 UTC;66456.00;0.00;249211.00;0.00;226365.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-31 UTC;53194520;12159380;18.61;28660;9653568;2169988;3.32;8280896;3085388;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-31 UTC;-1;27.22;0.00;5.62;0.87;0.00;66.29
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-32 UTC;2015.00;769.00;1246.00;127504.00;156496.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-32 UTC;31876.00;39124.00;32415.00;0.00;20774.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-32 UTC;53098192;12255708;18.75;28768;9685064;2169984;3.32;8405888;3054788;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-32 UTC;-1;44.17;0.00;1.25;0.88;0.00;53.70
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-33 UTC;97.00;97.00;0.00;18448.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-33 UTC;4612.00;0.00;2484.00;0.00;1666.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-33 UTC;53088976;12264924;18.77;28772;9690248;2215552;3.39;8415048;3055876;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-33 UTC;-1;21.25;0.00;0.12;0.12;0.00;78.50
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-34 UTC;323.00;323.00;0.00;53328.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-34 UTC;13332.00;0.00;184792.00;0.00;196449.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-34 UTC;53155060;12198840;18.67;28852;9703500;2108520;3.23;8417540;2986284;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-34 UTC;-1;42.03;0.00;4.77;0.38;0.00;52.82
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-35 UTC;97.00;93.00;4.00;17424.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-35 UTC;4356.00;8.00;2112.00;0.00;3931.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-35 UTC;53149852;12204048;18.67;28884;9709068;2165892;3.31;8419032;2991488;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-35 UTC;-1;17.04;0.00;0.13;0.13;0.00;82.71
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-36 UTC;1329.00;1327.00;2.00;261440.00;16.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-36 UTC;65360.00;4.00;233941.00;0.00;229367.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-36 UTC;53098200;12255700;18.75;29020;9774872;2197880;3.36;8488604;2973164;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-36 UTC;-1;29.40;0.00;5.40;1.26;0.00;63.94
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-37 UTC;3464.00;586.00;2878.00;102912.00;199424.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-37 UTC;25728.00;49856.00;33943.00;0.00;16284.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-37 UTC;52982124;12371776;18.93;29128;9800972;2197880;3.36;8638144;2938024;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-37 UTC;-1;42.32;0.00;1.75;1.37;0.00;54.56
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-38 UTC;127.00;105.00;22.00;20496.00;200.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-38 UTC;5124.00;36.00;5271.00;0.00;2660.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-38 UTC;52972824;12381076;18.94;29140;9806380;2235824;3.42;8647844;2938528;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-38 UTC;-1;20.88;0.00;1.76;0.13;0.00;77.23
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-39 UTC;670.00;670.00;0.00;106464.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-39 UTC;26616.00;0.00;198635.00;0.00;196769.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-39 UTC;52973496;12380404;18.94;29220;9833084;2174880;3.33;8740192;2844480;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-39 UTC;-1;41.88;0.00;5.88;0.75;0.00;51.50
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-40 UTC;0.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-40 UTC;0.00;0.00;2616.00;0.00;2265.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-40 UTC;52971580;12382320;18.95;29228;9834328;2174884;3.33;8741020;2846168;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-40 UTC;-1;14.39;0.00;0.25;0.00;0.00;85.36
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-41 UTC;180.00;176.00;4.00;33328.00;32.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-41 UTC;8204.00;8.00;2776.00;0.00;170587.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-41 UTC;53613532;11740368;17.96;29320;9843528;1556360;2.38;8086560;2859200;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-41 UTC;-1;26.93;0.00;0.87;0.12;0.00;72.07
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-42 UTC;3426.00;1734.00;1692.00;325264.00;221040.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-42 UTC;81444.00;55260.00;273417.00;0.00;89017.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-42 UTC;52858236;12495664;19.12;29484;9924260;2205228;3.37;8936684;2761488;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-42 UTC;-1;44.56;0.00;6.01;1.88;0.00;47.56
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-43 UTC;116.00;116.00;0.00;21536.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-43 UTC;5384.00;0.00;1207.00;0.00;1964.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-43 UTC;52851192;12502708;19.13;29508;9930872;2262600;3.46;8940696;2765884;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-43 UTC;-1;16.06;0.00;0.25;0.00;0.00;83.69
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-44 UTC;311.00;311.00;0.00;53328.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-44 UTC;13332.00;0.00;209228.00;0.00;200960.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-44 UTC;52852452;12501448;19.13;29580;9941440;2193164;3.36;9015012;2689112;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-44 UTC;-1;43.93;0.00;4.88;0.38;0.00;50.81
sasa.cl.cam.ac.uk;1;2013-03-25 23-04-45 UTC;0.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-45 UTC;0.00;0.00;4112.00;0.00;8557.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-45 UTC;52852420;12501480;19.13;29616;9945496;2193164;3.36;9000700;2703472;sasa.cl.cam.ac.uk;1;2013-03-25 23-04-45 UTC;-1;21.18;0.00;0.13;0.00;0.00;78.70
