# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s;# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff;# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-12 UTC;1044.00;1032.00;12.00;243832.00;1264.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-12 UTC;121904.00;316.00;38904.00;0.00;34749.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-12 UTC;59792236;5561664;8.51;12088;3626924;1501712;2.30;1514260;3302060;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-12 UTC;-1;19.02;0.00;1.63;4.88;0.00;74.47
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-13 UTC;453.00;453.00;0.00;107200.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-13 UTC;53596.00;0.00;11773.00;0.00;6183.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-13 UTC;59710088;5643812;8.64;12232;3682692;1509896;2.31;1568408;3329992;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-13 UTC;-1;19.52;0.00;0.50;3.25;0.00;76.72
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-14 UTC;788.00;788.00;0.00;187784.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-14 UTC;94404.00;0.00;30828.00;0.00;29293.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-14 UTC;59608284;5745616;8.79;12444;3780920;1518016;2.32;1646064;3353024;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-14 UTC;-1;20.40;0.00;1.25;3.13;0.00;75.22
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-15 UTC;487.00;487.00;0.00;113440.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-15 UTC;56208.00;0.00;7094.00;0.00;29872.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-15 UTC;59636324;5717576;8.75;12636;3840324;1413392;2.16;1566848;3404056;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-15 UTC;-1;19.55;0.00;3.26;1.38;0.00;75.81
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-16 UTC;1270.00;968.00;302.00;232512.00;2952.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-16 UTC;116256.00;1472.00;28204.00;0.00;2571.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-16 UTC;59417588;5936312;9.08;12780;3956376;1520952;2.33;1753772;3434728;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-16 UTC;-1;17.44;0.00;1.13;2.89;0.00;78.54
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-17 UTC;846.00;824.00;22.00;197464.00;200.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-17 UTC;98732.00;36.00;31142.00;0.00;28016.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-17 UTC;59303120;6050780;9.26;12988;4057624;1527920;2.34;1801396;3501516;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-17 UTC;-1;18.25;0.00;1.25;3.25;0.00;77.25
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-18 UTC;348.00;348.00;0.00;82720.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-18 UTC;41360.00;0.00;3431.00;0.00;4135.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-18 UTC;59268272;6085628;9.31;13072;4100100;1532016;2.34;1830932;3507452;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-18 UTC;-1;17.73;0.00;0.75;1.12;0.00;80.40
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-19 UTC;740.00;740.00;0.00;176728.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-19 UTC;88364.00;0.00;29341.00;0.00;30618.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-19 UTC;59180276;6173624;9.45;13252;4190384;1529820;2.34;1853224;3571844;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-19 UTC;-1;16.67;0.00;1.25;1.75;0.00;80.33
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-20 UTC;889.00;889.00;0.00;214888.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-20 UTC;107444.00;0.00;29820.00;0.00;30545.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-20 UTC;59078208;6275692;9.60;13388;4297172;1532448;2.34;1905844;3621656;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-20 UTC;-1;15.75;0.00;1.50;2.38;0.00;80.38
sasa.cl.cam.ac.uk;1;2013-03-26 23-20-21 UTC;295.00;279.00;16.00;65984.00;1528.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-21 UTC;32992.00;764.00;968.00;0.00;1221.00;0.00;0.00;0.00;0.00;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-21 UTC;59042136;6311764;9.66;13468;4332604;1540644;2.36;1948560;3615436;sasa.cl.cam.ac.uk;1;2013-03-26 23-20-21 UTC;-1;18.65;0.00;0.38;1.50;0.00;79.47
