1	0.681237857	0.347973911
1.03125	1.095101382	0.123990669
1.0625	3.838629798	1.683450268
1.09375	6.819306931	3.337252475
1.125	7.625637291	1.36416606
1.15625	11.64622642	3.938679245
1.1875	14.90784983	5.359215017
1.21875	15.14486755	4.954470199
1.25	15.08399646	4.949602122
1.28125	21.21428571	10.90733591
1.3125	17.37274549	6.542084168
1.34375	27.64293194	15.98534031
1.375	26.03323558	9.044965787
1.40625	29.46758767	13.9968119
1.4375	34.17913593	20.67755532
1.46875	33.37081081	19.71351351
1.5	26.5809628	16.27789934
1.53125	26.89440338	12.80359029
1.5625	44.88340336	30.90546218
1.59375	47.87707317	28.89658537
1.625	55.62649494	42.49402024
1.65625	42.70694577	30.43577545
1.6875	54.75773652	47.07161804
1.71875	68.26132404	52.6402439
1.75	76.74979757	55.99109312
1.78125	54.62426778	40.12719665
1.8125	66.45846906	50.19625407
1.84375	73.3358043	56.51890289
1.875	67.27900147	52.38839941
1.90625	78.07262997	62.69342508
1.9375	64.20086083	46.85724534
1.96875	76.42411038	61.62745098
2	60.0990099	43.39823982
2.03125	70.52681202	52.43370654
2.0625	80.16878403	65.69328494
2.09375	80.42938569	60.150095
2.125	74.99632353	72.82230392
2.15625	89.8038961	73.25
2.1875	79.24827586	65.97617555
2.21875	90.28322309	65.27179796
2.25	93.1460396	70.11200495
2.28125	90.19763314	67.1112426
2.3125	90.82320778	69.88213852
2.34375	104.4983051	86.08813559
2.375	90.5403835	63.8413713
2.40625	78.92911255	55.72943723
2.4375	82.72040022	65.74652585
2.46875	89.75641026	66.37681159
2.5	99.10434783	75.1125
2.53125	91.17308707	73.51081794
2.5625	84.02123252	58.05334024
2.59375	79.78200692	57.32575383
2.625	87.47850563	59.35926305
2.65625	80.31425703	57.26757028
2.6875	87.27126884	54.14778804
2.71875	102.2482014	71.72764645
2.75	86.92429668	58.28081841
2.78125	75.52429907	47.53037383
2.8125	78.9140625	51.27113971
2.84375	73.86884491	49.35158767
2.875	84.62591912	58.80147059
2.90625	70.73693859	43.20989918
2.9375	92.44604651	60.88465116
2.96875	81.4685219	49.89507299
3	79.69300636	51.06766576
3.03125	77.6884721	61.55672461
3.0625	78.5094086	49.71057348
3.09375	85.56566105	55.72138421
3.125	80.43166441	50.46233649
3.15625	88.91158678	65.08143322
3.1875	78.88665105	45.3676815
3.21875	84.89426523	49.90098566
3.25	87.99375279	50.06961178
3.28125	85.75415129	51.38053506
3.3125	77.27704844	45.27206881
3.34375	93.64997785	61.01107665
3.375	83.7169654	48.7190496
3.40625	85.44005213	43.52519548
3.4375	82.49525102	45.15061058
3.46875	88.46495957	50.82210243
3.5	84.76048171	49.85370205
3.53125	90.0456942	48.25175747
3.5625	78.8837963	38.25092593
3.59375	92.79362267	50.97608503
3.625	84.01477618	41.07170795
3.65625	91.70928116	45.79708826
3.6875	81.12050833	48.26862401
3.71875	92.9272249	45.74397194
3.75	81.53241735	41.30914556
3.78125	79.84084881	40.64677277
3.8125	84.62720848	40.21908127
3.84375	86.48365724	41.26810954
3.875	83.36206897	39.03952902
3.90625	77.80900294	35.18342448
3.9375	75.00426439	34.99957356
3.96875	88.07942543	48.16392057
4	79.27856226	37.16859221
4.03125	86.64886801	43.83212302
4.0625	90.95454545	48.82517483
4.09375	89.08102345	39.07462687
4.125	82.52169941	35.95705802
4.15625	83.90356212	44.73588184
4.1875	76.55043478	29.33434783
4.21875	82.97080938	36.63821318
4.25	80.01722653	33.52670112
4.28125	79.96296296	42.30298974
4.3125	87.99823944	55.00132042
4.34375	89.1731794	45.61101243
4.375	85.41333333	37.38222222
4.40625	80.36125212	42.16582064
4.4375	86.5680605	40.16681495
4.46875	79.21328671	28.07561189
4.5	93.35732871	39.1452732
4.53125	87.78378378	34.09764603
4.5625	78.22120817	30.75836593
4.59375	87.51912568	36.18663304
4.625	88.14834206	59.2530541
4.65625	87.80750971	45.38584376
4.6875	84.86534216	41.66578366
4.71875	83.75562417	31.8098809
4.75	83.59115523	38.96841155
4.78125	91.40294511	40.7492191
4.8125	81.56947608	33.31116173
4.84375	87.11667374	37.35468816
4.875	85.55585464	41.19156572
4.90625	87.22495528	40.70572451
4.9375	91.53963415	39.82621951
4.96875	90.73112178	31.91968573
5	88.72363151	33.24165554
5.03125	86.36784622	36.7238969
5.0625	86.00490196	37.25222816
5.09375	100.6802657	40.58017078
5.125	90.91949344	39.89371325
5.15625	85.65896739	33.52672101
5.1875	81.46058662	45.65765353
5.21875	105.0304523	47.15629198
5.25	90.95070104	33.25463591
5.28125	93.30235721	44.83952856
5.3125	93.96410947	39.89412293
5.34375	88.69314571	37.02995915
5.375	107.5453315	47.27875507
5.40625	91.13636364	36.00139147
5.4375	95.84354986	38.22049405
5.46875	96.57836002	81.16254246
5.5	92.27481618	34.68198529
5.53125	96.18244804	36.98845266
5.5625	97.55040227	35.36109796
5.59375	92.72597701	35.81655172
5.625	92.617195	41.44620557
5.65625	86.93261719	43.14941406
5.6875	86.62477064	31.59449541
5.71875	94.01184834	35.41611374
5.75	95.19406393	40.66575342
5.78125	88.78503401	44.90068027
5.8125	94.37535954	44.41946309
5.84375	89.65049458	37.2642487
5.875	91.49666349	29.84032412
5.90625	93.49192432	27.84725427
5.9375	92.39524291	36.69382591
5.96875	100.4781222	35.50182315
6	99.81460934	33.99583911
6.03125	103.893315	35.70421245
6.0625	98.48714417	50.60376492
6.09375	91.88755406	42.59394522
6.125	90.7141496	32.88804192
6.15625	105.9921551	52.76188279
6.1875	92.83075435	33.03191489
6.21875	101.0455635	38.13573141
6.25	101.2307692	43.74759615
6.28125	106.7825661	34.77668952
6.3125	100.7220603	39.74246842
6.34375	97.28858723	30.95776772
6.375	97.42927068	36.25697504
6.40625	104.3076923	39.68441815
6.4375	103.7867299	56.63875724
6.46875	103.8335759	32.53857351
6.5	103.7008755	32.14348249
6.53125	105.8498294	35.81569966
6.5625	108.2147887	28.1001006
6.59375	98.29969419	26.70795107
6.625	104.8023434	32.1339786
6.65625	102.4931437	30.49771458
6.6875	106.1319018	33.60582822
6.71875	101.227154	27.20626632
6.75	107.85587	25.81079665
6.78125	108.88	37.61263158
6.8125	97.74554974	50.30732984
6.84375	107.6022913	61.89143481
6.875	108.6743941	46.67702845
6.90625	105.8789166	30.45406267
6.9375	101.5924623	24.87638191
6.96875	112.5812196	28.07825148
7	106.1894019	53.44596013
7.03125	106.620814	59.46110252
7.0625	102.4056995	26.82279793
7.09375	102.9144357	32.14698163
7.125	102.5502008	26.91064257
7.15625	108.7045952	45.8714442
7.1875	109.9800775	38.81627006
7.21875	103.4576	31.70666667
7.25	108.7275785	44.98654709
7.28125	101.9801749	35.21399417
7.3125	108.4571106	32.76805869
7.34375	107.8446328	25.81299435
7.375	108.3854447	33.6296496
7.40625	109.5842135	27.48137854
7.4375	104.0319207	39.71381398
7.46875	110.7790241	39.73864274
7.5	108.9070022	47.5273523
7.53125	119.9462175	84.54137116
7.5625	108.0764509	18.55915179
7.59375	113.1255708	29.41894977
7.625	104.9511785	34.65263749
7.65625	104.7780307	49.44393853
7.6875	116.1488506	57.77183908
7.71875	110.4671702	54.04997095
7.75	108.2449092	45.12658228
7.78125	109.6172911	43.08818444
7.8125	111.3167702	37.68266516
7.84375	107.5222349	27.99429875
7.875	118.2831858	35.2300885
7.90625	106.4782353	23.15235294
7.9375	112.79274	47.17154567
7.96875	111.3075518	36.25517661
8	121.553539	36.92014519
8.03125	111.2978723	21.57993921
8.0625	114.1156828	50.15980918
8.09375	116.5810651	30.09763314
8.125	112.4812427	27.93200469
8.15625	108.3166565	44.30567419
8.1875	114.0031586	27.54643083
8.21875	119.2748268	25.00981524
8.25	112.8627451	31.84742647
8.28125	111.6741433	50.55451713
8.3125	120.6805031	55.49622642
8.34375	109.8239609	28.23716381
8.375	121.0240444	23.56596794
8.40625	122.9032836	47.72358209
8.4375	123.3118141	22.30083925
8.46875	119.7323298	45.91164921
8.5	117.0530165	40.19804997
8.53125	111.9139923	31.84531451
8.5625	125.3114251	21.74692875
8.59375	125.412077	45.53815528
8.625	120.4113884	59.75559821
8.65625	119.2762467	19.75524934
8.6875	124.4407767	23.62847896
8.71875	126.4656895	63.28514324
8.75	110.6706324	45.40701315
8.78125	118.1221184	72.01869159
8.8125	118.0282152	48.80380577
8.84375	119.6614481	25.63144162
8.875	125.0343666	31.25269542
8.90625	117.2806222	20.68891769
8.9375	118.519401	47.66371681
8.96875	124.5152722	43.59296149
9	125.4152086	19.11103634
9.03125	123.8810697	31.32653061
9.0625	130.0468855	22.29269926
9.09375	119.6983471	68.77203857
9.125	123.9747785	51.36946149
9.15625	123.7307958	33.58754325
9.1875	123.4780293	67.31757656
9.21875	127.0533526	29.27180966
