346,1146,23750
347,1185,24567
348,1239,26364
349,1230,26161
350,1247,26519
351,1242,26660
352,1255,27058
353,1190,25304
354,1229,26396
355,1220,26785
356,1169,25582
357,1208,26106
358,1197,26199
359,1184,26621
360,1154,25129
361,1147,25093
362,1144,25318
363,1130,24154
364,1152,25677
365,1138,24120
366,1184,25990
367,1128,24489
368,1152,25621
369,1147,25530
370,1089,23930
371,1155,26595
372,1168,25032
373,1144,26124
374,1167,26061
375,1088,23988
376,1158,25997
377,1115,24928
378,1137,25501
379,1111,25148
380,1060,23972
381,1082,24942
382,1144,25433
383,1061,24139
384,1058,23891
385,1114,25826
386,1017,22982
387,1083,24608
388,1112,25112
389,1059,24278
390,1110,25742
391,1107,25209
392,1032,23497
393,1157,27163
394,1020,23463
395,1048,24024
396,1029,23941
397,1055,24845
398,1074,24673
399,1032,24537
400,1041,24431
401,1040,24360
402,1010,22859
403,1035,24003
404,1049,24682
405,1016,23730
406,993,22649
407,993,23532
408,1000,23936
409,1056,24806
410,1036,24712
411,1047,25005
412,1019,23250
413,977,23048
414,1012,24501
415,995,24016
416,1015,24778
417,1019,24189
418,975,23334
419,972,22942
420,1019,24057
421,990,23877
422,962,22952
423,1015,24857
424,917,22640
425,992,23854
426,972,23972
427,1003,24133
428,974,24455
429,953,23325
430,926,23262
431,1028,24404
432,989,23943
433,961,22830
434,1022,24859
435,992,24005
436,998,24961
437,963,24181
438,899,22326
439,937,23506
440,919,22672
441,935,23463
442,928,22814
443,973,24637
444,979,24815
445,926,23403
446,939,23559
447,992,24973
448,939,23443
449,924,23298
450,917,22196
451,959,24821
452,948,24132
453,920,23566
454,918,23898
455,951,24493
456,962,24630
457,917,23121
458,923,23816
459,887,22491
460,937,23219
461,903,23074
462,928,23649
463,930,24422
464,900,23172
465,902,23680
466,881,22960
467,905,23525
468,892,22991
469,947,24250
470,936,24478
471,946,25200
472,896,22721
473,963,24921
474,903,23349
475,946,24329
476,965,25650
477,930,24565
478,875,23350
479,891,24025
480,868,23206
481,924,23934
482,898,23536
483,962,25071
484,883,23734
485,869,22730
486,889,23552
487,898,24174
488,871,23260
489,862,22842
490,892,23627
491,901,23479
492,829,22201
493,888,24555
494,898,24387
495,849,22576
496,843,22521
497,830,23336
498,862,22997
499,897,24460
500,884,23871
501,796,22072
502,889,24481
503,869,23978
504,872,23945
505,874,24300
506,848,24003
507,860,23677
508,856,23995
509,892,25254
510,871,24133
511,864,23562
512,894,25090
513,875,24481
514,835,23107
515,909,25155
516,904,25381
517,822,23438
518,903,25547
519,849,24298
520,889,24348
521,901,25149
522,922,26565
523,858,25267
524,837,23211
525,877,25243
526,880,25232
527,916,26626
528,846,24259
529,867,24892
530,927,26646
531,855,25331
532,876,25180
533,845,24176
534,819,23901
535,875,25124
536,817,23515
537,826,23814
538,850,24380
539,884,25928
540,841,24020
541,828,24123
542,759,22556
543,831,24012
544,912,26586
545,826,22764
546,882,25703
547,840,25006
548,822,23882
549,858,24615
550,826,23930
551,831,24935
552,837,24673
553,803,23393
554,836,24507
555,899,25987
556,886,26533
557,801,23695
558,852,24985
559,848,24686
560,801,23688
561,872,26711
562,799,23493
563,831,23916
564,867,25279
565,840,25008
566,819,24952
567,837,25559
568,808,24211
569,822,24190
570,842,25460
571,830,24445
572,847,25385
573,822,24733
574,822,24438
575,798,23771
576,861,25517
577,869,26402
578,828,24405
579,872,26628
580,807,24966
581,838,24886
582,867,26319
583,780,23694
584,830,24939
585,797,23829
586,838,24610
587,850,25863
588,819,25182
589,832,25716
590,849,25587
591,781,23570
592,798,24344
593,810,23859
594,833,24941
595,810,24810
596,834,25648
597,778,23902
598,808,25453
599,842,25537
600,830,25342
601,808,25160
602,815,25593
603,819,24624
604,836,25955
605,854,25667
606,840,25082
607,820,25704
608,836,25609
609,778,24479
610,807,24760
611,778,24386
612,798,24813
613,826,26149
614,820,25404
615,811,25058
616,833,25607
617,829,25988
618,802,24698
619,828,26418
620,723,22406
621,869,27951
622,881,26437
623,778,23649
624,719,22579
625,777,24502
626,827,25590
627,776,24590
628,772,24066
629,787,25198
630,835,26541
631,811,25328
632,803,24802
633,772,24116
634,837,26417
635,780,23896
636,826,25978
637,805,25094
638,803,24354
639,796,25618
640,805,25407
641,739,23177
642,723,23599
643,738,24057
644,845,26434
645,769,23870
646,791,24739
647,781,24519
648,805,26195
649,793,25171
650,810,26184
651,767,24460
652,806,25268
653,784,25368
654,824,25733
655,805,25192
656,754,23546
657,808,25644
658,811,26058
659,836,26974
660,788,25678
661,782,24754
662,809,26317
663,810,25355
664,775,24978
665,744,24250
666,791,24323
667,766,24388
668,727,23655
669,762,24257
670,784,24871
671,756,24882
672,800,24641
673,779,25035
674,838,26563
675,761,24061
676,816,26360
677,779,24717
678,819,26710
679,806,26508
680,768,24792
681,722,22933
682,803,26479
683,775,25126
684,805,26043
685,819,25878
686,757,23537
687,785,25906
688,806,25841
689,797,25768
690,819,26267
691,771,25296
692,756,24982
693,793,25699
694,761,24489
695,797,25358
696,785,26223
697,790,25968
698,793,25859
699,772,24556
700,821,27254
701,843,27667
702,761,25547
703,809,26190
704,845,28065
705,820,27779
706,840,27768
707,794,26020
708,791,25989
709,832,27050
710,799,26446
711,784,25933
712,783,25588
713,771,25133
714,818,26771
715,767,25537
716,798,26932
717,789,26177
718,804,26533
719,806,26509
720,782,24936
721,831,26997
722,775,25066
723,778,25253
724,813,27250
725,761,25389
726,801,27038
727,797,26711
728,809,26790
729,808,26536
730,802,27087
731,807,27323
732,799,26021
733,784,25717
734,785,26347
735,779,25534
736,819,27658
737,806,26576
738,802,27182
739,779,25744
740,792,25992
741,806,26402
742,777,26625
743,806,26967
744,812,27133
745,772,25938
746,813,27415
747,863,29001
748,800,26878
749,827,28392
750,825,28345
751,785,26134
752,757,24561
753,757,24493
754,803,26258
755,820,27755
756,791,26417
757,747,25074
758,814,27216
759,770,25736
760,805,27485
761,839,27993
762,796,26051
763,809,27464
764,792,26667
765,745,25147
766,856,28959
767,762,25444
768,781,25764
769,814,28014
770,784,26012
771,843,28685
772,796,26793
773,815,26781
774,806,27212
775,803,26794
776,790,26973
777,831,28490
778,758,25978
779,766,26060
780,816,27387
781,818,27319
782,804,26393
783,843,28412
784,812,26804
785,767,25703
786,838,29336
787,825,27594
788,742,24721
789,765,25612
790,789,27512
791,797,26947
792,799,26628
793,813,26487
794,800,28787
795,794,27043
796,736,25315
797,811,26884
798,823,27703
799,785,26564
800,782,26576
801,815,26886
802,779,26602
803,801,27570
804,786,27212
805,795,27753
806,723,25391
807,741,25255
808,781,27205
809,786,26760
810,860,29701
811,788,27557
812,801,28106
813,744,25650
814,765,26720
815,806,27420
816,793,27480
817,790,28209
818,804,28555
819,729,25065
820,757,26008
821,801,28379
822,782,27257
823,772,27365
824,804,27453
825,752,26722
826,785,27288
827,789,28030
828,735,26449
829,759,27262
830,743,26108
831,826,29497
832,772,26523
833,747,26374
834,779,27971
835,761,27867
836,741,25820
837,739,26438
838,746,26448
839,761,26852
840,775,27560
841,770,27624
842,769,26788
843,735,26275
844,780,27875
845,761,27223
846,737,26200
847,734,26078
848,752,27179
849,753,27705
850,755,26906
851,710,25471
852,799,28949
853,754,28114
854,783,27626
855,764,26587
856,786,27484
857,744,26637
858,686,24469
859,705,24820
860,755,27514
861,718,25933
862,733,27326
863,761,27328
864,699,25654
865,761,27199
866,731,26656
867,720,26643
868,728,26717
869,773,28039
870,742,26999
871,699,25898
872,755,27640
873,732,27205
874,735,26489
875,763,28537
876,758,27767
877,684,25455
878,772,27740
879,726,26257
880,713,26698
881,728,27226
882,743,27757
883,696,25387
884,726,28019
885,705,26622
886,725,26869
887,719,26572
888,706,25989
889,699,25791
890,686,25869
891,720,27284
892,730,26907
893,723,26544
894,713,25970
895,715,25818
896,741,28016
897,674,25263
898,709,25824
899,711,26793
900,706,26544
901,688,26310
902,716,27172
903,646,23946
904,677,25579
905,711,26442
906,682,25371
907,676,25644
908,720,27212
909,661,24561
910,753,29023
911,696,26699
912,691,26085
913,725,27297
914,739,28281
915,673,25647
916,651,25137
917,697,26675
918,699,27694
919,639,23570
920,653,25903
921,668,25547
922,682,24761
923,665,24439
924,696,26188
925,692,26440
926,686,26070
927,653,25841
928,705,26612
929,625,23711
930,668,26647
931,676,26556
932,659,25884
933,704,27644
934,663,25031
935,701,26989
936,631,24451
937,671,25828
938,649,25244
939,657,25345
940,698,27218
941,613,23269
942,678,26321
943,676,25705
944,687,26777
945,666,26367
946,711,26707
947,660,25901
948,639,25176
949,694,27727
950,673,26457
951,631,24698
952,659,25877
953,722,28830
954,682,26624
955,650,26714
956,590,23818
957,631,25189
958,644,25665
959,631,25556
960,637,24832
961,594,23002
962,609,24140
963,625,24286
964,640,25529
965,685,27472
966,649,26356
967,694,27656
968,631,26486
969,604,24345
970,618,24660
971,659,26899
972,643,25471
973,643,25617
974,624,24680
975,633,25161
976,620,24352
977,666,25934
978,646,25244
979,630,25791
980,593,23764
981,650,25875
982,646,28174
983,664,27541
984,577,23139
985,625,24490
986,657,27325
987,613,25113
988,618,25050
989,629,26232
990,620,24772
991,576,24581
992,628,26297
993,612,24904
994,608,25499
995,596,24809
996,667,27562
997,650,26627
998,613,24881
999,643,25915
1000,586,24957
1001,597,24310
1002,579,23411
1003,611,25635
1004,597,24292
1005,609,25701
1006,599,24530
1007,580,23999
1008,614,25808
1009,637,25527
1010,570,23125
1011,568,23191
1012,616,25476
1013,615,25378
1014,600,24574
1015,607,24526
1016,606,26203
1017,633,27027
1018,593,25113
1019,612,25151
1020,588,24772
1021,590,24689
1022,609,25880
1023,612,25869
1024,598,25334
1025,606,26204
1026,565,23546
1027,607,26162
1028,576,24754
1029,579,24297
1030,572,23859
1031,574,24959
1032,606,25364
1033,571,23427
1034,594,25431
1035,555,23067
1036,564,23353
1037,577,24568
1038,535,23127
1039,626,27562
1040,585,25457
1041,585,24424
1042,594,25194
1043,609,26380
1044,571,23871
1045,575,24704
1046,622,26112
1047,562,25259
1048,555,23866
1049,570,24855
1050,559,23659
1051,569,24978
1052,577,24382
1053,551,23731
1054,588,25490
1055,593,25968
1056,562,23372
1057,520,21978
1058,574,25557
1059,558,24155
1060,532,21897
1061,552,24022
1062,538,22992
1063,569,24064
1064,516,23614
1065,566,24897
1066,523,22925
1067,543,23130
1068,565,24535
1069,576,26673
1070,547,24150
1071,563,24859
1072,550,23457
1073,582,25881
1074,586,27172
1075,541,23353
1076,600,26643
1077,526,23276
1078,511,22990
1079,598,25683
1080,539,23501
1081,509,22707
1082,559,25346
1083,555,24627
1084,549,23677
1085,508,22563
1086,505,22983
1087,538,23423
1088,556,25099
1089,550,23449
1090,523,23327
1091,609,26728
1092,544,24413
1093,528,23533
1094,519,22743
1095,560,25171
1096,512,22754
1097,509,22989
1098,514,23376
1099,505,23529
1100,511,21999
1101,534,24786
1102,531,24140
1103,519,23326
1104,545,24123
1105,547,24833
1106,522,23180
1107,519,25256
1108,536,24172
1109,527,23857
1110,495,22408
1111,519,23354
1112,564,24989
1113,474,21264
1114,523,24688
1115,509,23707
1116,509,24575
1117,485,22689
1118,525,24284
1119,540,25077
1120,472,21723
1121,456,21625
1122,468,21575
1123,530,24495
1124,506,23652
1125,523,24115
1126,507,23373
1127,478,22523
1128,539,24329
1129,502,22478
1130,504,23416
1131,488,21723
1132,516,24509
1133,523,24922
1134,491,23043
1135,486,22810
1136,523,23567
1137,514,24219
1138,455,20926
1139,502,23301
1140,502,22775
1141,494,22175
1142,516,24124
1143,548,24704
1144,515,24501
1145,486,22562
1146,506,24039
1147,496,23383
1148,488,23726
1149,504,24344
1150,499,23859
1151,469,22766
1152,478,23522
1153,464,22516
1154,459,21066
1155,485,24024
1156,521,24140
1157,459,21723
1158,487,23614
1159,488,23103
1160,499,23305
1161,462,22692
1162,483,22305
1163,483,23668
1164,518,26025
1165,471,23121
1166,471,22416
1167,437,20489
1168,475,23008
1169,480,23807
1170,435,21567
1171,441,21476
1172,473,23198
1173,438,21416
1174,414,19028
1175,490,23240
1176,447,22684
1177,440,21565
1178,475,23487
1179,435,21266
1180,494,24984
1181,475,24345
1182,398,20822
1183,449,22283
1184,406,20163
1185,468,23381
1186,452,22504
1187,485,24776
1188,436,22244
1189,469,23946
1190,444,21241
1191,395,19149
1192,452,21910
1193,468,23319
1194,456,23464
1195,461,23453
1196,425,22004
1197,441,22380
1198,421,21195
1199,421,20821
1200,405,20368
1201,425,21774
1202,463,23518
1203,392,20337
1204,379,20130
1205,444,22468
1206,413,20997
1207,389,19956
1208,436,22610
1209,410,21506
1210,435,23073
1211,406,21568
1212,399,21498
1213,380,20578
1214,398,20785
1215,452,23882
1216,372,19529
1217,442,22633
1218,389,20028
1219,404,21236
1220,397,20721
1221,389,20222
1222,405,21398
1223,398,20945
1224,395,20784
1225,396,20921
1226,374,19642
1227,379,19537
1228,407,22182
1229,398,21367
1230,420,22483
1231,406,21402
1232,389,21438
1233,391,20445
1234,364,19273
1235,395,20865
1236,367,19022
1237,367,20066
1238,362,19813
1239,376,20844
1240,362,19690
1241,388,21255
1242,365,19689
1243,398,21270
1244,327,18766
1245,370,19794
1246,378,20859
1247,385,21389
1248,371,21117
1249,376,21102
1250,382,20685
1251,344,19009
1252,322,17416
1253,396,22143
1254,328,18175
1255,351,19302
1256,348,19011
1257,335,19239
1258,371,21588
1259,370,20250
1260,351,19216
1261,333,17792
1262,354,20650
1263,347,19670
1264,350,19706
1265,343,19196
1266,387,21630
1267,368,20359
1268,366,20379
1269,346,19284
1270,386,20556
1271,330,17954
1272,348,19775
1273,339,19677
1274,337,18965
1275,371,20896
1276,309,17185
1277,302,16553
1278,314,18326
1279,362,21103
1280,342,20527
1281,339,18720
1282,346,19003
1283,313,18160
1284,363,20583
1285,346,19728
1286,357,19875
1287,338,19914
1288,326,18404
1289,295,17283
1290,326,18403
1291,332,18652
1292,344,20096
1293,325,18860
1294,356,20722
1295,339,19807
1296,317,18773
1297,321,19135
1298,335,20589
1299,338,19260
1300,332,20057
1301,334,19916
1302,326,19620
1303,303,17851
1304,296,17204
1305,334,19570
1306,304,17872
1307,293,17964
1308,332,20199
1309,310,17598
1310,325,19421
1311,298,18287
1312,312,18661
1313,336,20021
1314,310,18345
1315,315,18676
1316,306,18459
1317,315,18442
1318,300,17941
1319,316,19453
1320,300,18921
1321,292,17162
1322,336,20666
1323,319,18959
1324,300,18554
1325,324,19707
1326,318,19579
1327,281,16279
1328,303,18522
1329,298,18128
1330,288,17655
1331,267,16265
1332,313,19950
1333,292,17198
1334,253,15391
1335,285,18663
1336,277,17212
1337,303,19110
1338,293,18488
1339,324,19582
1340,285,17315
1341,286,18525
1342,265,16213
1343,293,17248
1344,306,18564
1345,275,17359
1346,306,19420
1347,294,18610
1348,262,15690
1349,266,16982
1350,299,18958
1351,317,20219
1352,263,16085
1353,277,17407
1354,295,17961
1355,266,17610
1356,285,18689
1357,300,18868
1358,254,15596
1359,277,17157
1360,277,17254
1361,294,19082
1362,288,18539
1363,266,16333
1364,303,19799
1365,278,17959
1366,323,20610
1367,273,18066
1368,272,17835
1369,284,18033
1370,281,17636
1371,291,19204
1372,260,17074
1373,289,18937
1374,269,16454
1375,258,16972
1376,295,19419
1377,261,16818
1378,276,17911
1379,269,17700
1380,285,17909
1381,267,17244
1382,267,17554
1383,272,18512
1384,277,18860
1385,277,17992
1386,243,15973
1387,289,18928
1388,273,17251
1389,247,15831
1390,294,19237
1391,246,16523
1392,273,18083
1393,293,18691
1394,285,18965
1395,255,17375
1396,255,16676
1397,271,17954
1398,279,18299
1399,263,18379
1400,265,18048
1401,263,17022
1402,268,17767
1403,287,18635
1404,256,16298
1405,266,17281
1406,251,16654
1407,277,18152
1408,258,17030
1409,233,15950
1410,256,16865
1411,258,16667
1412,234,16203
1413,243,15795
1414,257,17367
1415,257,17169
1416,262,17269
1417,235,15937
1418,257,16274
1419,277,18659
1420,232,15108
1421,241,16221
1422,269,17972
1423,269,18211
1424,246,16247
1425,250,16448
1426,253,17224
1427,210,13843
1428,237,15690
1429,216,14916
1430,268,18478
1431,239,16182
1432,258,18000
1433,252,17551
1434,250,17448
1435,262,17705
1436,239,15683
1437,246,17465
1438,250,16603
1439,242,16868
1440,240,16205
1441,278,19592
1442,222,14771
1443,248,16939
1444,235,16062
1445,213,13582
1446,252,16945
1447,220,15100
1448,252,17271
1449,218,15251
1450,260,17190
1451,224,15259
1452,254,17766
1453,238,16473
1454,218,14724
1455,232,15479
1456,226,16439
1457,217,14626
1458,252,17641
1459,269,19623
1460,237,16759
1461,218,15573
1462,241,17419
1463,236,16265
1464,256,17631
1465,214,15645
1466,225,16480
1467,264,19209
1468,236,16942
1469,232,16760
1470,242,17551
1471,253,18082
1472,245,17584
1473,217,15451
1474,212,15575
1475,215,15558
1476,228,16145
1477,233,16373
1478,207,14998
1479,221,16010
1480,228,15677
1481,214,15886
1482,251,16963
1483,240,16920
1484,212,14839
1485,220,16031
1486,239,17651
1487,218,16099
1488,227,16331
1489,209,14662
1490,232,15967
1491,225,15259
1492,234,17117
1493,227,16676
1494,219,15008
1495,231,16457
1496,223,16129
1497,225,16066
1498,216,15261
1499,232,15746
1500,241,17140
1501,202,15039
1502,243,17352
1503,209,15263
1504,227,16880
1505,218,15786
1506,206,15610
1507,222,16903
1508,210,15379
1509,216,15792
1510,215,15844
1511,199,13748
1512,243,17244
1513,211,15049
1514,213,16591
1515,233,16896
1516,215,16166
1517,208,15440
1518,226,16056
1519,225,16905
1520,206,14932
1521,177,13120
1522,213,15353
1523,222,16335
1524,194,14717
1525,197,14848
1526,223,16879
1527,216,15754
1528,212,15234
1529,213,16909
1530,202,15579
1531,200,15227
1532,220,16225
1533,184,14656
1534,210,15483
1535,172,12514
1536,187,14035
1537,210,16562
1538,213,15221
1539,199,14672
1540,218,16987
1541,187,14608
1542,200,14761
1543,219,16101
1544,194,14802
1545,211,15448
1546,206,15292
1547,202,16197
1548,195,15071
1549,211,15026
1550,212,16072
1551,194,13861
1552,194,14827
1553,215,16185
1554,194,14559
1555,219,16465
1556,190,14661
1557,193,15407
1558,200,15126
1559,198,15394
1560,185,14340
1561,201,15031
1562,185,13742
1563,197,15457
1564,220,17017
1565,183,12899
1566,184,13958
1567,214,15944
1568,200,15007
1569,195,15402
1570,211,16565
1571,231,18616
1572,200,15367
1573,194,14965
1574,194,15008
1575,183,14335
1576,165,12904
1577,221,16874
1578,193,14620
1579,209,16093
1580,208,16323
1581,181,13973
1582,182,14438
1583,220,17331
1584,188,14482
1585,195,14509
1586,193,15593
1587,208,16975
1588,186,14524
1589,206,16936
1590,187,14431
1591,216,16725
1592,218,17744
1593,214,16806
1594,178,13731
1595,174,13819
1596,182,14919
1597,197,15507
1598,186,14903
1599,190,14380
1600,192,14704
1601,179,14148
1602,168,13260
1603,156,12405
1604,170,13774
1605,191,14941
1606,172,13475
1607,210,16906
1608,202,15701
1609,214,16920
1610,171,13803
1611,199,16513
1612,180,14546
1613,211,16991
1614,198,15894
1615,172,13765
1616,197,16360
1617,213,16760
1618,196,16101
1619,191,16517
1620,196,16221
1621,193,15223
1622,203,16495
1623,178,13683
1624,183,15654
1625,179,14539
1626,152,11522
1627,180,14326
1628,161,12615
1629,171,14394
1630,176,14210
1631,178,14407
1632,187,15248
1633,199,15806
1634,178,14512
1635,195,16362
1636,183,15192
1637,172,13223
1638,170,13845
1639,195,16044
1640,165,13165
1641,196,16148
1642,184,14756
1643,211,16747
1644,179,15069
1645,171,14161
1646,186,15075
1647,176,14406
1648,204,17696
1649,164,13845
1650,178,14350
1651,169,14400
1652,170,14219
1653,208,17224
1654,153,13230
1655,194,15641
1656,165,13100
1657,169,13341
1658,185,15607
1659,178,15423
1660,177,15555
1661,160,13219
1662,170,14454
1663,163,13748
1664,194,14992
1665,170,14258
1666,171,13128
1667,168,14649
1668,171,13851
1669,165,13123
1670,178,14831
1671,181,15307
1672,198,16329
1673,168,14076
1674,172,14532
1675,180,15080
1676,192,15867
1677,182,14761
1678,167,13831
1679,185,15401
1680,178,15188
1681,172,13610
1682,177,14707
1683,159,12622
1684,185,16140
1685,163,13643
1686,175,15227
1687,174,14716
1688,149,12490
1689,148,12544
1690,157,13473
1691,184,15740
1692,181,14756
1693,168,14589
1694,169,14881
1695,156,13615
1696,173,15085
1697,154,13006
1698,170,14962
1699,176,13978
1700,152,13342
1701,142,12219
1702,197,17788
1703,164,13700
1704,163,14032
1705,160,13717
1706,148,13107
1707,151,12501
1708,187,16350
1709,154,13082
1710,164,13729
1711,173,13683
1712,163,14468
1713,173,15842
1714,156,13614
1715,159,13254
1716,156,13042
1717,178,15232
1718,171,14665
1719,163,14330
1720,154,13132
1721,167,14484
1722,163,13326
1723,186,16984
1724,148,13185
1725,138,11898
1726,167,14682
1727,158,13250
1728,156,13220
1729,154,12785
1730,153,13566
1731,158,13170
1732,152,14163
1733,152,13192
1734,164,13996
1735,181,17018
1736,181,16418
1737,138,12230
1738,158,14072
1739,132,12363
1740,169,15515
1741,148,13236
1742,164,14908
1743,148,12841
1744,172,15667
1745,161,14461
1746,175,14757
1747,174,14694
1748,166,14921
1749,161,14573
1750,163,14258
1751,158,14088
1752,164,14705
1753,159,14311
1754,164,14243
1755,151,13168
1756,154,13774
1757,158,13796
1758,165,15174
1759,154,13681
1760,155,14223
1761,166,14815
1762,157,13371
1763,150,13282
1764,156,13254
1765,168,15286
1766,138,12807
1767,174,15167
1768,167,14751
1769,160,13910
1770,138,12458
1771,149,13188
1772,125,11148
1773,151,13297
1774,154,13872
1775,151,12975
1776,154,14334
1777,151,13465
1778,140,12306
1779,174,15240
1780,158,14032
1781,163,14473
1782,150,13250
1783,151,12484
1784,169,15343
1785,153,13273
1786,141,12703
1787,173,14939
1788,123,11242
1789,144,12567
1790,164,15184
1791,160,14626
1792,151,14481
1793,128,12053
1794,153,14205
1795,154,13997
1796,167,14657
1797,172,16218
1798,148,13631
1799,150,13687
1800,139,12950
1801,147,13497
1802,158,14485
1803,139,11945
1804,156,15087
1805,155,14130
1806,139,12377
1807,155,14044
1808,152,14362
1809,144,13001
1810,152,13729
1811,153,13089
1812,158,15521
1813,138,12816
1814,150,14017
1815,132,12284
1816,160,14190
1817,159,14397
1818,133,12065
1819,145,12607
1820,146,12852
1821,134,12277
1822,145,13404
1823,157,14404
1824,126,12160
1825,147,13773
1826,131,12384
1827,144,13490
1828,134,13175
1829,155,14536
1830,127,12524
1831,111,10128
1832,141,12858
1833,149,13935
1834,146,14317
1835,117,10957
1836,134,12774
1837,140,13200
1838,150,13706
1839,165,15763
1840,135,12967
1841,156,14416
1842,148,14521
1843,137,13860
1844,125,12243
1845,154,13845
1846,152,13569
1847,142,13483
1848,144,14618
1849,143,14356
1850,115,10336
1851,128,11902
1852,136,12305
1853,152,14037
1854,137,13350
